"No.","Time","Source","Destination","Protocol","Length","Info"
"800","194.420413","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=177966 Ack=1681 Win=69888 Len=1392"
"801","194.420485","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=182142 Win=66816 Len=0"
"802","194.448897","1a:02:ae:9a:0d:ef","HonHaiPr_48:58:9d","ARP","42","Who has 192.168.43.3? Tell 192.168.43.92"
"803","194.448927","HonHaiPr_48:58:9d","1a:02:ae:9a:0d:ef","ARP","42","192.168.43.3 is at c4:8e:8f:48:58:9d"
"804","194.463187","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"805","194.463250","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 795#2] 49544  >  443 [ACK] Seq=19123 Ack=121041 Win=66816 Len=0 SLE=125217 SRE=126609 SLE=122433 SRE=123825"
"806","194.514146","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=123825 Ack=19123 Win=71168 Len=1392"
"807","194.514202","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 795#3] 49544  >  443 [ACK] Seq=19123 Ack=121041 Win=66816 Len=0 SLE=122433 SRE=126609"
"808","194.575089","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"809","194.625287","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"810","194.625349","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 795#4] 49544  >  443 [ACK] Seq=19123 Ack=121041 Win=66816 Len=0 SLE=122433 SRE=128001"
"811","194.659198","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=121041 Ack=19123 Win=71168 Len=1392"
"812","194.659272","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19123 Ack=128001 Win=66816 Len=0"
"813","194.774899","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=183534 Win=66816 Len=0"
"814","194.791149","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"815","194.822060","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"816","194.822136","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19123 Ack=130785 Win=66816 Len=0"
"817","194.888410","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"818","194.888465","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 813#1] 49545  >  443 [ACK] Seq=1681 Ack=183534 Win=66816 Len=0 SLE=184926 SRE=186318"
"819","194.945883","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"820","194.945938","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 813#2] 49545  >  443 [ACK] Seq=1681 Ack=183534 Win=66816 Len=0 SLE=184926 SRE=187710"
"821","194.998241","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"822","195.051949","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"823","195.052016","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19123 Ack=133569 Win=66816 Len=0"
"824","195.092081","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=183534 Ack=1681 Win=69888 Len=1392"
"825","195.092151","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=187710 Win=66816 Len=0"
"826","195.137202","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"827","195.168294","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"828","195.229191","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"829","195.229254","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19123 Ack=136353 Win=66816 Len=0"
"830","195.276770","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"831","195.276833","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 829#1] 49544  >  443 [ACK] Seq=19123 Ack=136353 Win=66816 Len=0 SLE=137745 SRE=139137"
"832","195.320103","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=136353 Ack=19123 Win=71168 Len=1392"
"833","195.320177","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19123 Ack=139137 Win=66816 Len=0"
"834","195.367907","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=189102 Win=66816 Len=0"
"835","195.377444","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"836","195.377500","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 833#1] 49544  >  443 [ACK] Seq=19123 Ack=139137 Win=66816 Len=0 SLE=140529 SRE=141921"
"837","195.463334","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"838","195.463396","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 833#2] 49544  >  443 [ACK] Seq=19123 Ack=139137 Win=66816 Len=0 SLE=140529 SRE=143313"
"839","195.495211","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"840","195.495271","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 833#3] 49544  >  443 [ACK] Seq=19123 Ack=139137 Win=66816 Len=0 SLE=140529 SRE=144705"
"841","195.543059","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"842","195.543117","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 834#1] 49545  >  443 [ACK] Seq=1681 Ack=189102 Win=66816 Len=0 SLE=190494 SRE=191886"
"843","195.604473","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"844","195.604539","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 833#4] 49544  >  443 [ACK] Seq=19123 Ack=139137 Win=66816 Len=0 SLE=140529 SRE=146097"
"845","195.683971","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"846","195.684027","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 833#5] 49544  >  443 [ACK] Seq=19123 Ack=139137 Win=66816 Len=0 SLE=140529 SRE=147489"
"847","195.718299","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=139137 Ack=19123 Win=71168 Len=1392"
"848","195.718398","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19123 Ack=147489 Win=66816 Len=0"
"849","195.759133","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=189102 Ack=1681 Win=69888 Len=1392"
"850","195.759215","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=191886 Win=66816 Len=0"
"851","195.917228","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"852","195.957833","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"853","195.957891","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 850#1] 49545  >  443 [ACK] Seq=1681 Ack=191886 Win=66816 Len=0 SLE=193278 SRE=194670"
"854","196.052881","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"855","196.052947","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 850#2] 49545  >  443 [ACK] Seq=1681 Ack=191886 Win=66816 Len=0 SLE=193278 SRE=196062"
"856","196.064794","192.168.43.3","69.171.250.60","TLSv1.3","115","Application Data"
"857","196.113044","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=191886 Ack=1681 Win=69888 Len=1392"
"858","196.113127","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=196062 Win=66816 Len=0"
"859","196.157869","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"860","196.157936","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 856#1] 49544  >  443 [ACK] Seq=19184 Ack=148881 Win=66816 Len=0 SLE=150273 SRE=151665"
"861","196.256223","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=148881 Ack=19184 Win=71168 Len=1392"
"862","196.256295","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=151665 Win=66816 Len=0"
"863","196.342215","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"864","196.394954","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"865","196.395027","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=154449 Win=66816 Len=0"
"866","196.597499","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"867","196.597555","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 865#1] 49544  >  443 [ACK] Seq=19184 Ack=154449 Win=66816 Len=0 SLE=155841 SRE=157233"
"868","196.685936","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"869","196.685992","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 865#2] 49544  >  443 [ACK] Seq=19184 Ack=154449 Win=66816 Len=0 SLE=155841 SRE=158625"
"870","196.793102","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=154449 Ack=19184 Win=71168 Len=1392"
"871","196.793173","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=158625 Win=66816 Len=0"
"872","196.847001","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"873","196.847064","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 858#1] 49545  >  443 [ACK] Seq=1681 Ack=196062 Win=66816 Len=0 SLE=198846 SRE=200238"
"874","196.943504","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"875","196.982717","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=196062 Ack=1681 Win=69888 Len=1392"
"876","196.982782","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=197454 Win=66816 Len=0 SLE=198846 SRE=200238"
"877","197.142886","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=160017 Win=66816 Len=0"
"878","197.189078","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=197454 Ack=1681 Win=69888 Len=1392"
"879","197.189161","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=200238 Win=66816 Len=0"
"880","197.268914","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"881","197.268970","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 879#1] 49545  >  443 [ACK] Seq=1681 Ack=200238 Win=66816 Len=0 SLE=201630 SRE=203022"
"882","197.392128","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"883","197.392184","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 877#1] 49544  >  443 [ACK] Seq=19184 Ack=160017 Win=66816 Len=0 SLE=162801 SRE=164193"
"884","197.455244","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=200238 Ack=1681 Win=69888 Len=1392"
"885","197.455318","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=203022 Win=66816 Len=0"
"886","197.520063","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=160017 Ack=19184 Win=71168 Len=1392"
"887","197.520139","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19184 Ack=161409 Win=66816 Len=0 SLE=162801 SRE=164193"
"888","197.596093","69.171.250.60","192.168.43.3","TCP","1446","443  >  49545 [ACK] Seq=203022 Ack=1681 Win=69888 Len=1392"
"889","197.640046","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"890","197.640141","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=205806 Win=66816 Len=0"
"891","197.700457","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=161409 Ack=19184 Win=71168 Len=1392"
"892","197.700532","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=164193 Win=66816 Len=0"
"893","197.776631","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"894","197.825166","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"895","197.871084","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"896","197.871157","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=208590 Win=66816 Len=0"
"897","197.912877","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"898","197.912942","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=166977 Win=66816 Len=0"
"899","197.994437","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"900","198.039641","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"901","198.039713","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=211374 Win=66816 Len=0"
"902","198.083400","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"903","198.123856","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"904","198.123920","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=214158 Win=66816 Len=0"
"905","198.186808","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"906","198.253247","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"907","198.253312","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=169761 Win=66816 Len=0"
"908","198.321841","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"909","198.321898","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 904#1] 49545  >  443 [ACK] Seq=1681 Ack=214158 Win=66816 Len=0 SLE=215550 SRE=216942"
"910","198.381954","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"911","198.382019","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 904#2] 49545  >  443 [ACK] Seq=1681 Ack=214158 Win=66816 Len=0 SLE=215550 SRE=218334"
"912","198.470776","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"913","198.470837","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 907#1] 49544  >  443 [ACK] Seq=19184 Ack=169761 Win=66816 Len=0 SLE=171153 SRE=172545"
"914","198.515782","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=169761 Ack=19184 Win=71168 Len=1392"
"915","198.515858","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=172545 Win=66816 Len=0"
"916","198.572807","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"917","198.633784","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"918","198.633840","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 904#3] 49545  >  443 [ACK] Seq=1681 Ack=214158 Win=66816 Len=0 SLE=219726 SRE=221118 SLE=215550 SRE=218334"
"919","198.687829","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=214158 Ack=1681 Win=69888 Len=1392"
"920","198.687900","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=218334 Win=66816 Len=0 SLE=219726 SRE=221118"
"921","198.740862","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"922","198.740924","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19184 Ack=173937 Win=66816 Len=0 SLE=175329 SRE=176721"
"923","198.879804","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=218334 Ack=1681 Win=69888 Len=1392"
"924","198.879885","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=221118 Win=66816 Len=0"
"925","198.931756","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"926","199.021939","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"927","199.021995","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 922#1] 49544  >  443 [ACK] Seq=19184 Ack=173937 Win=66816 Len=0 SLE=178113 SRE=179505 SLE=175329 SRE=176721"
"928","199.114404","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49544 [ACK] Seq=173937 Ack=19184 Win=71168 Len=1392"
"929","199.114476","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19184 Ack=176721 Win=66816 Len=0 SLE=178113 SRE=179505"
"930","199.130955","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=222510 Win=66816 Len=0"
"931","199.320648","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"932","199.320703","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 929#1] 49544  >  443 [ACK] Seq=19184 Ack=176721 Win=66816 Len=0 SLE=178113 SRE=180897"
"933","199.419643","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"934","199.419698","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 930#1] 49545  >  443 [ACK] Seq=1681 Ack=222510 Win=66816 Len=0 SLE=223902 SRE=225294"
"935","199.518829","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"936","199.518884","192.168.43.3","69.171.250.60","TCP","74","[TCP Dup ACK 929#2] 49544  >  443 [ACK] Seq=19184 Ack=176721 Win=66816 Len=0 SLE=182289 SRE=183681 SLE=178113 SRE=180897"
"937","199.631701","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=180897 Ack=19184 Win=71168 Len=1392"
"938","199.631759","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 929#3] 49544  >  443 [ACK] Seq=19184 Ack=176721 Win=66816 Len=0 SLE=178113 SRE=183681"
"939","199.799118","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"940","199.799173","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 929#4] 49544  >  443 [ACK] Seq=19184 Ack=176721 Win=66816 Len=0 SLE=178113 SRE=185073"
"941","199.951882","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"942","199.951936","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 929#5] 49544  >  443 [ACK] Seq=19184 Ack=176721 Win=66816 Len=0 SLE=178113 SRE=186465"
"943","200.222666","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=222510 Ack=1681 Win=69888 Len=1392"
"944","200.222737","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=225294 Win=66816 Len=0"
"945","200.340624","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"946","200.549955","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=226686 Win=66816 Len=0"
"947","200.673531","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"948","200.673586","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 946#1] 49545  >  443 [ACK] Seq=1681 Ack=226686 Win=66816 Len=0 SLE=228078 SRE=229470"
"949","200.782805","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=176721 Ack=19184 Win=71168 Len=1392"
"950","200.782892","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=186465 Win=66816 Len=0"
"951","200.818583","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=226686 Ack=1681 Win=69888 Len=1392"
"952","200.818666","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=229470 Win=66816 Len=0"
"953","200.891720","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"954","200.948752","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"955","201.002737","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"956","201.002810","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=189249 Win=66816 Len=0"
"957","201.116613","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"958","201.140870","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=230862 Win=66816 Len=0"
"959","201.310873","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=190641 Win=66816 Len=0"
"960","201.411467","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"961","201.411523","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 959#1] 49544  >  443 [ACK] Seq=19184 Ack=190641 Win=66816 Len=0 SLE=192033 SRE=193425"
"962","201.557729","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=190641 Ack=19184 Win=71168 Len=1392"
"963","201.557799","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=193425 Win=66816 Len=0"
"964","201.717848","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"965","201.767682","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"966","201.767737","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 958#1] 49545  >  443 [ACK] Seq=1681 Ack=230862 Win=66816 Len=0 SLE=233646 SRE=235038"
"967","201.813252","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"968","201.813331","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=196209 Win=66816 Len=0"
"969","201.889674","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=230862 Ack=1681 Win=69888 Len=1392"
"970","201.889762","192.168.43.3","69.171.250.60","TCP","66","49545  >  443 [ACK] Seq=1681 Ack=232254 Win=66816 Len=0 SLE=233646 SRE=235038"
"971","201.955087","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"972","202.024817","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"973","202.024896","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=198993 Win=66816 Len=0"
"974","202.088925","69.171.250.60","192.168.43.3","TCP","1446","[TCP Out-Of-Order] 443  >  49545 [ACK] Seq=232254 Ack=1681 Win=69888 Len=1392"
"975","202.089000","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=235038 Win=66816 Len=0"
"976","202.169639","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"977","202.240741","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"978","202.240805","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 973#1] 49544  >  443 [ACK] Seq=19184 Ack=198993 Win=66816 Len=0 SLE=201777 SRE=203169"
"979","202.299613","69.171.250.60","192.168.43.3","TLSv1.2","1446","Ignored Unknown Record"
"980","202.299677","192.168.43.3","69.171.250.60","TCP","54","49545  >  443 [ACK] Seq=1681 Ack=237822 Win=66816 Len=0"
"981","202.389416","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"982","202.389471","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 973#2] 49544  >  443 [ACK] Seq=19184 Ack=198993 Win=66816 Len=0 SLE=201777 SRE=204561"
"983","202.433894","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"984","202.433955","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 973#3] 49544  >  443 [ACK] Seq=19184 Ack=198993 Win=66816 Len=0 SLE=201777 SRE=205953"
"985","202.592761","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=198993 Ack=19184 Win=71168 Len=1392"
"986","202.592828","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19184 Ack=200385 Win=66816 Len=0 SLE=201777 SRE=205953"
"987","202.593113","69.171.250.60","192.168.43.3","TCP","1446","[TCP Retransmission] 443  >  49544 [ACK] Seq=200385 Ack=19184 Win=71168 Len=1392"
"988","202.593157","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=205953 Win=66816 Len=0"
"989","202.686992","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"990","202.728712","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"991","202.728778","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=208737 Win=66816 Len=0"
"992","202.825429","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"993","202.887809","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"994","202.887898","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=211521 Win=66816 Len=0"
"995","203.005758","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"996","203.054692","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"997","203.054765","192.168.43.3","69.171.250.60","TCP","54","49544  >  443 [ACK] Seq=19184 Ack=214305 Win=66816 Len=0"
"998","203.103633","69.171.250.60","192.168.43.3","TLSv1.3","1446","Continuation Data"
"999","203.145535","69.171.250.60","192.168.43.3","TLSv1.2","1446","[TCP Previous segment not captured] , Ignored Unknown Record"
"1000","203.145591","192.168.43.3","69.171.250.60","TCP","66","[TCP Dup ACK 980#1] 49545  >  443 [ACK] Seq=1681 Ack=237822 Win=66816 Len=0 SLE=240606 SRE=241998"
"1001","203.199582","69.171.250.60","192.168.43.3","TLSv1.3","1446","[TCP Previous segment not captured] , Continuation Data"
"1002","203.199648","192.168.43.3","69.171.250.60","TCP","66","49544  >  443 [ACK] Seq=19184 Ack=215697 Win=66816 Len=0 SLE=217089 SRE=218481"
